time,value,value_trend
2021-05-27T09:00:00.000000Z,7.835177636,7.969930851625
2021-05-27T10:00:00.000000Z,7.70709571,7.97650033
2021-05-27T11:00:00.000000Z,7.842998585,7.976873600499999
2021-05-27T12:00:00.000000Z,8.07083016,7.970749629583333
2021-05-27T13:00:00.000000Z,7.877380046,7.965021010687499
2021-05-27T14:00:00.000000Z,7.946686976,7.961662237270833
2021-05-27T15:00:00.000000Z,7.854314003,7.9599236705416665
2021-05-27T16:00:00.000000Z,7.651942117,7.956831122291666
2021-05-27T17:00:00.000000Z,8.084158416,7.957716650437498
2021-05-27T18:00:00.000000Z,8.66195191,7.955477140791665
2021-05-27T19:00:00.000000Z,8.0,7.950118033437498
2021-05-27T20:00:00.000000Z,8.122772277,7.951752331479167
2021-05-27T21:00:00.000000Z,7.917880024,7.951575865874998
2021-05-27T22:00:00.000000Z,8.182025895,7.950131893708331
2021-05-27T23:00:00.000000Z,7.963036304,7.951260904291666
2021-05-28T00:00:00.000000Z,7.795615276,7.948149844562499
2021-05-28T01:00:00.000000Z,7.941914191,7.939618147416665
2021-05-28T02:00:00.000000Z,8.008486563,7.931948933520832
